Alphabet,Immatriculation,Raison sociale,Enseigne,Adresse,Code postal,Ville,Téléphone,Fax,E-mail,Site web,Hyperlink
B,IM 075 11 0309,BCD TRAVEL FRANCE,,"257, RUE BERTHE MORISOT - BÂTIMENT A, Corse du Sud-Rue Pierre Andréani",59000,LILLE,,,natalija.cvorovic@bcdtravel.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33739
B,IM 075 11 0309,BCD TRAVEL FRANCE,,"1068, RUE DE LA VIEILLE POSTE, 2, place Sully",34000,MONTPELLIER,,,carol.costa@bcdtravel.fr,www.bcdtravel.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33738
B,IM 075 10 0311,BEACHCOMBER TOURS,,"7, RUE DU PASTEUR WAGNER",75011,PARIS,+33 1 44 94 72 70,,g.zekri@beachcombertours.fr,www.beachcombertours.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33450
B,IM 035 11 0022,BEAJ VAT - CDMV,LE TOUR D'Y VOIR - CDMV,26 SQUARE DU NIÉMEN,35200,RENNES,+33 2 99 79 77 89,,contact@letourdyvoir.com,www.letourdyvoir.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32084
B,IM 064 10 0006,BEARN TOURISME / SELECTOUR,,"42, RUE LOUIS BARTHOU",64000,PAU,+33 5 59 27 01 76,,pthomazo.bearntourisme@selectour.com,www.bearn-tourisme.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32786
B,IM 064 10 0006,BEARN TOURISME / SELECTOUR,,"5, RUE MARÉCHAL JOFFRE",64800,NAY,,,bearntourismenay@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32787
B,IM 075 13 0045,BEAUX REGARDS - MEETING & TRAVEL / CEDIV,CEDIV,"50, RUE DU FAUBOURG POISSONNIÈRE",75010,PARIS,+33 1 45 23 98 56,,bernard.landman@beauxregards.eu,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33810
B,IM 041 15 0002,BEHANDI,,"4, RUE DE LA LIBÉRATION",41240,BEAUCE LA ROMAINE,+33 6 04 53 56 18,,herve@behandi.fr,www.behandi.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32190
B,IM 064 11 0009,BELHARRA VOYAGES / TOURCOM,TOURCOM,"6, AVENUE JAUREGUIBERRY",64500,SAINT JEAN DE LUZ,+33 5 59 26 41 49,,agence@belharravoyages.fr,www.belharravoyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32823
B,IM 075 11 0211,BELLAVISTA,BELLAVISTA DEMEURES DE CHARME - DOLCE VITA VILLAS,"12, PASSAGE TURQUETIL",75011,PARIS,+33 1 42 55 41 92,,direction@bellavista-villas.com,www.bellavista-villas.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33710
B,IM 050 12 0004,BEND TRIP - TUI,TUI FRANCE - TUI STORE,"57, RUE ALBERT MAHIEU - CHERBOURG-OCTEVILLE",50100,CHERBOURG EN COTENTIN,+33 2 33 01 87 10,,bendtrip@hotmail.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32414
B,IM 075 11 0039,BERNON & ASSOCIES - CLUB FAUNE,CLUB FAUNE,"50, RUE DE PASSY",75016,PARIS,+33 1 42 88 31 32,,sylvie@club-faune.com,www.club-faune.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33676
B,IM 075 11 0157,BEY TOURS,,"35, RUE D'HAUTEVILLE",75010,PARIS,+33 1 40 22 04 20,,zeki@beytours.com,www.beytours.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33700
B,IM 038 10 0016,BILET SARL,AU PAS DE L'ALPETTE - ALPETTE EVASION,2250 ROUTE DES PETITES ROCHES,38530,CHAPAREILLAN,+33 4 76 45 22 65,,contact@alpette.com,www.alpette.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32122
B,IM 035 10 0040,BIPEL SAS,,"27 BIS, BLD SOLFÉRINO",35000,RENNES,+33 2 99 30 58 28,,bipelcompta@bipel.com,www.bipel.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32069
B,IM 083 12 0019,BLACHERE EVASION / SELECTOUR,BCLEM,"48, AVENUE GAMBETTA",83400,HYERES,+33 4 98 01 60 83,,bevasion.hyeres@selectour.com,www.b-evasion.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34161
B,IM 083 12 0019,BLACHERE EVASION / SELECTOUR,BCLEM,"40, AVENUE DU 2E SAPHIS",83110,SANARY SUR MER,,,bevasion.sanary@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34162
B,IM 083 12 0019,BLACHERE EVASION / SELECTOUR,BCLEM,"71, AVENUE VAUBAN, Rue Claude Debussy",83000,TOULON,,,bevasion.toulon@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34163
B,IM 095 12 0020,BLANC BLEU FILIALE / SELECTOUR,BLANC BLEU VOYAGES,"1, PLACE DE LA FONTAINE",95000,CERGY,+33 1 30 30 01 30,,info@blanc-bleu-voyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34750
B,IM 069 15 0010,BLANC INDIGO,,"16, RUE BEL AZUR",69740,GENAS,+33 6 32 65 11 97,,contact@blancindigo.com,www.blancindigo.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32979
B,IM 056 13 0002,BLB TOURISME,PERIGORD WELCOME -,"15, RUE YVES DE KERGUELEN, BP 40097 -",56400,AURAY,+33 2 97 56 60 86,,blb.tourisme@wanadoo.fr,www.blb-tourisme.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32530
B,IM 079 10 0011,BLEU VOYAGE,,"172, RUE DES CHÊNES VERTS - ZA LE LUC -, 384, rue Saint Fuscien",79410,ÉCHIRÉ,+33 5 49 08 10 35,,benjamin@bleuvoyage.fr,www.bleuvoyage.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34118
B,IM 091 14 0006,BLUE DOLPHIN TRAVEL,,"2, RUE DU CYGNE, CNIT 1 - BP 440",75001,PARIS,+33 1 48 87 55 78,,denis@aquarev.com,www.aquarev.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34452
B,IM 064 10 0032,BON PLAN EVASION - TUI,TERRES EVASION - TUI FRANCE - TUI STORE,"10, RUE DE LIÈGE",64000,PAU,,,terres.evasion@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32791
B,IM 064 10 0032,BON PLAN EVASION - TUI,TUI FRANCE - TUI STORE,"79, BLD CHARLES DE GAULLE",64140,LONS,+33 6 87 24 57 52,,slefebvre@tuifrance.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32790
B,IM 030 22 0003,BON VOYAGE USA,,470 CHEMIN DE MARGUERITTES,30320,BEZOUCE,+33 7 67 40 10 90,,julien@bonvoyage-usa.com,www.bonvoyage-usa.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31946
B,IM 074 10 0099,BONLIEU VOYAGES / SELECTOUR,,"1, RUE JEAN JAURÈS - CENTRE BONLIEU, BP 6",74000,ANNECY,+33 4 50 51 74 62,,anne.bonlieu@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33288
B,IM 075 10 0400,BOOMERANG VOYAGES,,"27, BLD DES ITALIENS",75002,PARIS,+33 1 45 62 62 62,,psangouard@boomerang-voyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33664
B,IM 061 12 0009,BOUBET VOYAGES / SELECTOUR,,"37, RUE DES CASINOS",61140,BAGNOLES DE L'ORNE,,,bagnoles@boubet.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32756
B,IM 061 12 0009,BOUBET VOYAGES / SELECTOUR,,"4, COURS CLÉMENCEAU",61000,ALENCON,+33 2 33 32 93 93,,alencon@boubet.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32754
B,IM 061 12 0009,BOUBET VOYAGES / SELECTOUR,,"19, PLACE HENRI IV",61200,ARGENTAN,,,argentan@boubet.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32755
B,IM 041 20 0002,BOUGAINVILLE VOYAGES,,28 ROUTE DU CHATEAU,41400,MONTHOU-SUR-CHER,,,contact@bougainville-voyages.fr,www.bougainville-voyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32192
B,IM 078 10 0051,BOUM BOUM VGES,,5 RUE DES ERABLES,78711,MANTES-LA-VILLE,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34079
B,IM 974 11 0002,BOURBON TOURISME,,"14, RUE RONTAUNAY - BP 128",97463,SAINT DENIS LA REUNION,+33 2 62 94 76 76,,bourbontourisme.groupes@travel-run.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34817
B,IM 974 11 0006,BOURBON VOYAGES / SELECTOUR,,"18, CHEMIN GOYAGES",97470,SAINT BENOIT LA REUNION,,,bourbon.s-benoit@bourbonvoyages.fr,www.runsr2103,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34836
B,IM 974 11 0006,BOURBON VOYAGES / SELECTOUR,BOURBON VOYAGES,"14, RUE RONTAUNAY - BP 128",97463,SAINT DENIS LA REUNION,+33 2 62 94 76 77,,bourbon.s-denis@bourbonvoyages.fr,www.bourbonvoyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34833
B,IM 974 11 0006,BOURBON VOYAGES / SELECTOUR,,"159, RUE ALBERT LUTHULI- BÂT A- FRONT DE MER",97410,SAINT PIERRE LA REUNION,,,bourbon.s-pierre@bourbonvoyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34834
B,IM 974 11 0006,BOURBON VOYAGES / SELECTOUR,,"119, RUE ALBERT FREJAVILLE",97430,LE TAMPON LA REUNION,+33 2 62 57 92 92,,bourbon.tampon@bourbonvoyages.fr,www.runsr2108,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34835
B,IM 974 11 0006,BOURBON VOYAGES / SELECTOUR,,"229, RUE GÉNÉRAL LAMBERT, 4, rue Jules Thirel",97436,SAINT LEU LA REUNION,,,bourbon-s-leu@bourbonvoyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34841
B,IM 974 11 0006,BOURBON VOYAGES / SELECTOUR,,"113, RUE CHAUSSÉE ROYALE, Centre Commercial Le Gecko",97460,SAINT PAUL LA REUNION,,,bourbon.s-paul@bourbonvoyages.fr,www.runsr2102,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34837
B,IM 974 11 0006,BOURBON VOYAGES / SELECTOUR,,"168, AVENUE PRINCIPALE",97450,SAINT LOUIS LA REUNION,,,bourbon.s-louis@bourbonvoyages.fr,www.runsr2107,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34838
B,IM 974 11 0006,BOURBON VOYAGES / SELECTOUR,,"14 BIS, RUE JULES HERMANN",97490,SAINTE CLOTILDE LA REUNION,+33 2 62 94 76 72,,bourbon.affaires@bourbonvoyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34839
B,IM 974 11 0006,BOURBON VOYAGES / SELECTOUR,,"4 BIS, RUE DU GÉNÉRAL DE GAULLE, Centre Commercial DUPARC - ILOT 5&6",97480,SAINT JOSEPH,,,bourbon-s-joseph@bourbonvoyages.fr,www.runsr210a,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34840
B,IM 974 11 0006,BOURBON VOYAGES / SELECTOUR,,"6, RUE SAINT-PAUL",97420,LE PORT LA REUNION,+33 2 62 42 60 60,,bourbon.leport@bourbonvoyages.fr,www.runsr2106,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34842
B,IM 974 11 0006,BOURBON VOYAGES / SELECTOUR,BOURBON VOYAGES DUPARC,"32, RUE MICHEL ANGE",97438,SAINTE MARIE,,,bourbon.duparc@bourbonvoyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34843
B,IM 065 17 0003,BREAK EVASION / CEDIV,PYRENEES TOURISME - CEDIV,"44, AVENUE D'AZEREIX",65000,TARBES,+33 6 98 08 25 11,,agnes@breakevasion.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32849
B,IM 092 12 0029,BROC'S VOYAGES / HAVAS VOYAGES,HAVAS VOYAGES,"54 BIS, AVENUE DE LA MOTTE PIQUET",75015,PARIS,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34523
B,IM 092 12 0029,BROC'S VOYAGES / HAVAS VOYAGES,HAVAS VOYAGES,"41, RUE D'AUTEUIL",75016,PARIS,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34522
B,IM 092 12 0029,BROC'S VOYAGES / HAVAS VOYAGES,HAVAS VOYAGES,"60, BLD DE LA RÉPUBLIQUE",92210,SAINT CLOUD,+33 1 55 39 39 39,,contact@brocsvoyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34521
B,IM 075 11 0113,BSP RESERVATIONS,,"38, AVENUE DU GÉNÉRAL MICHEL BIZOT",75012,PARIS,+33 1 43 46 20 70,,marie@bsp-hotels.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33696
B,IM 085 19 0003,BUSINESS TROTTER,,"93, BLD MARÉCHAL LECLERC",85000,LA ROCHE SUR YON,+33 2 72 71 91 07,,nlizeau@businesstrotter.com,www.businesstrotter.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34242
B,IM 092 12 0006,BW VOYAGES,SEMINAIRES SOLUTIONS,IMMEUBLE WEST PLAZA,92707,COLOMBES CEDEX,+33 1 49 02 00 00,,ayman.youssef@bestwestern.fr,www.bestwestern.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34515
C,IM 069 10 0041,C.Y.G PRODUCTION VOYAGES / SELECTOUR,Costa Rica Authentique - Strateo - Soleil + -,"20, AVENUE RENÉ CASSIN",69257,LYON CEDEX 09,+33 4 72 56 50 00,,compta-prod@ailleurs.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32940
C,IM 075 10 0116,CADENCE VOYAGES,HYPER VACANCES - AQUALIA - CADENCE / TOURCOM,"112, AVENUE DE LA RÉPUBLIQUE",75011,PARIS,+33 1 55 28 31 00,,resa@cadencevoyages.com,www.cadencevoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33352
C,IM 075 10 0116,CADENCE VOYAGES,HYPER VACANCES - AQUALIA - CADENCE / TOURCOM,"153, ROUTE DE VOURLES - BÂT C -",69230,SAINT GENIS LAVAL,+33 4 72 67 00 19,,sophie@cadencevoyages.fr,www.cadencevoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33353
C,IM 044 11 0009,CALLIOPE TRAVEL,,"11, BLD AMPÈRE-CENTRE D'AFFAIRES TECHNOPOLIS",44470,CARQUEFOU,+33 2 28 23 20 89,,info@calliope-travel.fr,www.calliope-travel.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32252
C,IM 02B 12 0002,CALVI CORSE - TOURISTIQUE,"""LES BEAUX VOYAGES"" -",RÉSIDENCE LE VIEUX CHALET,20260,CALVI,+33 4 95 65 11 35,,agence.beaux.voyages@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31929
C,IM 075 11 0068,CALVIN THOMAS,,"87 BIS, RUE DE CHARENTON",75012,PARIS,+33 4 42 91 31 01,,courrier@calvin-thomas.com,www.calvin-thomas.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33686
C,IM 972 12 0002,CAMA VOYAGE SAS / CEDIV,AVS VOYAGES - CEDIV -,"104, RUE ERNEST DEPROGE - BP 496 -, Immeuble de la Houssaye - BP 292",97241,FORT DE FRANCE CEDEX,+33 5 96 72 81 82,,guyalbert@avsvoyages.fr,www.avsvoyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34797
C,IM 006 12 0008,CANNES RESERVATION,PARCOURS VOYAGES,"8, BLD D'ALSACE",06400,CANNES,+33 4 93 99 99 00,,marie.blangeot@parcours-voyages.fr,www.parcours-voyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31530
C,IM 035 19 0001,CANOPY,,"12, RUE DU PETIT PONT",35770,VERN SUR SEICHE,,,constance.richard@canopy-travel.fr,www.canopy-travel.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32095
C,IM 059 11 0005,CAP 5 / MANOR,,"14, PLACE DU GÉNÉRAL DE GAULLE",59280,ARMENTIERES,+33 3 20 17 69 00,,aurelien.rath@cap5.com,www.cap5voyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32616
C,IM 059 11 0005,CAP 5 / MANOR,,"115/117, RUE NATIONALE",59000,LILLE,,,plateau.affaires@cap5.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32617
C,IM 059 11 0005,CAP 5 / MANOR,JET TOURS,"82, RUE GAMBETTA",62000,ARRAS,,,cap5arras@cap5.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32618
C,IM 059 11 0005,CAP 5 / MANOR,JET TOURS,"109, RUE SAINT-JACQUES, 31 Allée des Impressionnistes",59500,DOUAI,,,cap5douai@cap5.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32619
C,IM 059 11 0005,CAP 5 / MANOR,AMBASSADE FRAM,"13, AVENUE DE L'EUROPE",59280,ARMENTIERES,,,cap5lens@cap5.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32620
C,IM 059 11 0005,CAP 5 / MANOR,,"20 BIS, PLACE DU GÉNÉRAL DE GAULLE",59800,LILLE,,,cap5@cap5.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32621
C,IM 059 11 0005,CAP 5 / MANOR,,"4, PLACE LISFRANC CROISE LAROCHE",59700,MARCQ EN BAROEUL,,,cap5marcq@cap5.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32622
C,IM 059 11 0005,CAP 5 / MANOR,,"28, PLACE D'ARMES",59300,VALENCIENNES,,,cap5valenciennes@cap5.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32623
C,IM 059 11 0005,CAP 5 / MANOR,JET TOURS,"74 BIS, RUE NATIONALE",59000,LILLE,,,cap5jettours@cap5.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32624
C,IM 059 11 0005,CAP 5 / MANOR,,"31-35 LE CEZANNE PARIS NORD II, 87, rue du Molinel",93420,VILLEPINTE,,,cap5roissy@cap5.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32625
C,IM 059 11 0005,CAP 5 / MANOR,,"9, RUE EUGÈNE HAYNAUT",62400,BETHUNE,,,cap5bethune@cap5.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32626
C,IM 059 11 0005,CAP 5 / MANOR,AMBASSADE FRAM,"10, RUE DE NOYON",80000,AMIENS,,,cap5amiens@cap5.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32627
C,IM 059 11 0005,CAP 5 / MANOR,,"36, AVENUE HOCHE",75008,PARIS,,,cap5paris@cap5.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32628
C,IM 059 11 0005,CAP 5 / MANOR,,"RÉSIDENCE ALEXANDRA - 39, BLD D'ALOZ- BP 42, Parc Racine2",62520,LE TOUQUET PARIS PLAGE,,,gonet-voyages@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32629
C,IM 059 11 0005,CAP 5 / MANOR,,"34, PLACE JEAN JAURÈS",62300,LENS,,,cap5lens@cap5.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32630
C,IM 059 11 0005,CAP 5 / MANOR,,CAP&TOUR - BUSINESS PARK- BÂT.H-1ER ÉTAGE,59700,MARCQ EN BAROEUL,,,cap5marq@cap5.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32631
C,IM 044 10 0049,CAP LATITUDE,,"24, RUE CHRISTOPHE COLOMB",44340,BOUGUENAIS,+33 2 90 84 89 20,,olivier.leneveu@caplatitude.com,www.caplatitude.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32250
C,IM 075 18 0028,CAP LOISIRS,A! CAP ADRENALINE,"153, AVENUE PARMENTIER",75010,PARIS,,,mp.bonnell@capadre.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33960
C,IM 078 10 0027,CAP MONDE CONCEPT LOISIRS / UNOSEL,CAP MONDE - CADRAN SCOLAIRE,"11, QUAI CONTI",78430,LOUVECIENNES,+33 1 30 82 15 15,,jfm@capmonde.fr,www.capmonde.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34067
C,IM 011 12 0007,CAP SOLEIL / SELECTOUR,AMBASSADE FRAM,"7, BLD CHÂTEAUDUN",11200,LEZIGNAN CORBIERES,,,capsoleillezignan@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31606
C,IM 011 12 0007,CAP SOLEIL VOYAGES / SELECTOUR,VOYAGES DU MONDE - AMBASSADE FRAM,"11, COURS MIRABEAU, Route de Narbone Plage",11100,NARBONNE,+33 4 68 90 90 90,,cecile.eglessies@cap-soleil.com,www.cap-soleil.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31605
C,IM 024 11 0008,CAP TRAVEL / TOURCOM,JET TOURS - CLUB MED - TOURCOM,"7, BLD MICHEL MONTAIGNE",24000,PERIGUEUX,+33 5 53 02 69 10,,alex.captravel@orange.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31857
C,IM 024 11 0008,CAP TRAVEL / TOURCOM,JET TOURS - CLUB MED - TOURCOM,"37, GRANDE RUE",24100,BERGERAC,,,thomascook.bergerac@orange.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31858
C,IM 071 10 0002,CAPITAL CULTUREL EUROPEEN / SELECTOUR,,"50, CHEMIN DU BOIS D'ALIER, BP 50304",71850,CHARNAY LES MACON,+33 3 85 20 54 80,,info@c-c-europeen.org,www.c-c-europeen.org,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33102
C,IM 075 11 0062,CAPITALES TOURS / CDMV,CDMV,"22, RUE DU ROI DE SICILE",75004,PARIS,+33 1 42 71 22 44,,paris@capitales-tours.com,www.capitales-tours.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33680
C,IM 075 11 0062,CAPITALES TOURS / CDMV,CDMV,"25, RUE DANTON",69003,LYON,,,lyon@capitales-tours.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33681
C,IM 075 11 0062,CAPITALES TOURS / CDMV,CDMV,"66, RUE DU VAL DE MAYENNE",53000,LAVAL,,,capital.laval@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33682
C,IM 075 11 0062,CAPITALES TOURS / CDMV,CDMV,"3, RUE CHARLES NODIER",39000,LONS-LE-SAUNIER,,,sophie@capitales-tour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33683
C,IM 075 11 0062,CAPITALES TOURS / CDMV,CDMV,"648, CHEMIN DE LA BRETÈQUE",76230,BOIS-GUILLAUME,,,fred@capitales-tours.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33684
C,IM 075 11 0062,CAPITALES TOURS / CDMV,CDMV,PLACE CHOISY LATOUR,33610,CESTAS REJOUIT,,,magali@capitales-tours.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33685
C,IM 092 10 0005,CAPTAIN FERRY / SELECTOUR,VOYAGES MENARA,"147, RUE DE VERDUN",92150,SURESNES,+33 9 83 43 04 07,,suresnes@voyagesmenara.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34455
C,IM 092 10 0005,CAPTAIN FERRY / SELECTOUR,VOYAGES MENARA,"225/226, RUE DU TORPILLEUR SIROCCO",63100,CLERMONT FERRAND,,,clermont@voyagesmenara.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34456
C,IM 059 12 0011,CAR'CLUB - SACAR,,"8, AVENUE DE LA CRÉATIVITÉ",59650,VILLENEUVE D'ASCQ,+33 3 20 91 23 45,,fabienne@carclub.fr,www.carclub.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32646
C,IM 044 10 0044,CARACTERES D'AMERIQUES,,"10, RUE GAETAN RONDEAU -BP 90124, Route de Saint Nazaire",44201,NANTES CEDEX 2,+33 2 40 08 09 39,,sobeira@caracteres-ameriques.com,www.caracteres-ameriques.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32249
C,IM 971 22 0002,CARAIBES CALL CENTER,Sunny Caraibes Voyages,"IMMEUBLE TECHNOPOLIS-17,LOTISSEMENT AGAT, 2, Route du Pr. Raymond Garcin-Didier",97122,BAIE MAHAULT (GUADELOUPE),+33 5 90 38 43 50,,mtagliamento@sunnycaraibes.com,www.sunnydream.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34784
C,IM 092 12 0012,CARAMBA,,12 AVENUE CHARLES DE GAULLE,92100,BOULOGNE-BILLANCOURT,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34517
C,IM 972 20 0002,CAREFREE CARIBBEAN,Carefree Caribbean,VAPEUR OUEST 1,97240,LE FRANCOIS,+596.696.91.20.30,,info@carefreecaribbean.fr,www.carefreecaribbean.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34802
C,IM 971 10 0011,CARIB HOLIDAYS / TOURCOM,TEAM ORGANISATION - CEDIV,CENTRE COMMERCIAL LES COMPTOIRS - BP 208,97118,SAINT FRANCOIS,+33 5 90 85 08 50,,info@caribholidays.fr,www.caribholidays.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34772
C,IM 092 10 0006,CARIB VOYAGES / CEDIV,CARIB TOURS -,"58 ROUTE DE LA REINE, 12, rue Mozart",92100,BOULOGNE BILLANCOURT,+33 1 55 70 23 00,,olivier@delahoussaye.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34457
C,IM 035 10 0001,CARNET DE VOYAGES.FR / HAVAS VOYAGES,TOURNADE-SAUDRAIS / HAVAS VOYAGES,"13, PLACE DU GÉNÉRAL DE GAULLE",35500,VITRE,+33 2 97 75 10 61,,yann.tournade@wanadoo.fr,www.carnetdevoyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32062
C,IM 035 10 0001,CARNET DE VOYAGES.FR / HAVAS VOYAGES,TOURNADE-SAUDRAIS - HAVAS VOYAGES,"2, RUE CARRICK ON SHANNON",35510,CESSON SEVIGNE,,,tournade.yann@orange.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32063
C,IM 093 10 0004,CAROL VOYAGES / SELECTOUR,,"3, RUE RENNEQUIN - BP 664",75826,PARIS CEDEX 17,+33 1 46 22 41 37,,guy.opagiste@carol-voyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34550
C,IM 089 11 0009,CAROL'S VOYAGES / SELECTOUR,SARL CRESSON,"8, PLACE ROBILLARD - BP 271",89004,AUXERRE,+33 3 86 72 00 90,,ccresson.carol-auxerre@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34278
C,IM 093 10 0004,CAROL'VOYAGES / SELECTOUR,,"19, AVENUE DU GÉNÉRAL DE GAULLE",94160,SAINT MANDE,,,stmande@carol-voyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34551
